year,lender_id,lender_name
2004,5-0000000079,CAMPUS FEDERAL CREDIT UNION
2004,5-0000000080,AMERICAN EAGLE FEDERAL CREDIT
2004,5-0000000082,FIRST ATLANTIC FCU
2004,5-0000000135,OMAHA FEDERAL CREDIT UNION
2004,5-0000000196,GTE FEDERAL CREDIT UNION
2004,5-0000000227,PENTAGON FEDERAL CREDIT UNION
2004,5-0000000340,JAX FEDERAL CREDIT UNION
2004,5-0000000435,STATE DEPARTMENT FEDERAL CU
2004,5-0000000511,BFG FEDERAL CREDIT UNION
2004,5-0000000528,UTAH FIRST CREDIT UNION
2004,5-0000000566,nuVision Financial FCU
2004,5-0000000770,COMMUNITY RESOURCE FCU
2004,5-0000000857,AFFINITY FEDERAL CREDIT UNION
2004,5-0000000911,STAR USA FEDERAL CREDIT UNION
2004,5-0000000926,RIVER CITY FCU
2004,5-0000000948,NEW MEXICO EDUCATORS FCU
2004,5-0000001015,NORTH JERSEY FCU
2004,5-0000001022,SC FEDERAL CREDIT UNION
2004,5-0000001115,Coastline Federal Credit Union
2004,5-0000001261,LANGLEY FEDERAL CREDIT UNION
2004,5-0000001303,Pen Air Federal Credit Union
2004,5-0000001367,UNIVERSITY FCU
2004,5-0000001427,MIDWEST AMERICA FEDERAL CU
2004,5-0000001718,HAWAII STATE FCU
2004,5-0000001747,ARIZONA FEDERAL CREDIT UNION
2004,5-0000001785,HAWAII SCHOOLS FCU
2004,5-0000001792,EL PASO EMPLOYEES FCU
2004,5-0000001815,HAWAIIUSA FEDERAL CREDIT UNION
2004,5-0000001884,SUNMARK FCU
2004,5-0000001961,PEARL HARBOR FEDERAL CREDIT UN
2004,5-0000001999,LOCKHEED FEDERAL CREDIT UNION
2004,5-0000002099,CITADEL FEDERAL CREDIT UNION
2004,5-0000002157,TUCSON FEDERAL CREDIT UNION
2004,5-0000003025,POWER FEDERAL CREDIT UNION
2004,5-0000003804,KERN SCHOOLS FEDERAL CU
2004,5-0000003951,SOUTH JERSEY FEDERAL CREDIT UN
2004,5-0000004035,MEMBER ONE FCU
2004,5-0000004142,KINECTA FEDERAL CREDIT UNION
2004,5-0000004202,WESTERN SUN FCU
2004,5-0000004336,GCS FEDERAL CREDIT UNION
2004,5-0000004580,THE SUMMIT FCU
2004,5-0000004702,KELLOGG COMMUNITY FEDERAL C U
2004,5-0000004714,UNITED SOUTHEAST FEDERAL CU
2004,5-0000004735,BETHPAGE FEDERAL CREDIT UNION
2004,5-0000004794,BEAVER VALLEY FCU
2004,5-0000005400,SAC FEDERAL CREDIT UNION
2004,5-0000005495,GLASS CITY FEDERAL CREDIT UNIO
2004,5-0000005500,NORTHWEST FEDERAL CREDIT UNION
2004,5-0000005536,NFCU
2004,5-0000005662,POINT MUGU FEDERAL CR UNION
2004,5-0000005727,HARVESTERS FED. CREDIT UNION
2004,5-0000005754,ANDREWS FEDERAL CREDIT UNION
2004,5-0000005797,ORNL Federal Credit Union
2004,5-0000005913,ALASKA USA FEDERAL CREDIT UNIO
2004,5-0000006160,SUN EAST FEDERAL CREDIT UNION
2004,5-0000006570,DFCU FINANCIAL
2004,5-0000006573,NEVADA FEDERAL CREDIT UNION
2004,5-0000006574,MSDFCU
2004,5-0000006659,NECHES FEDERAL CREDIT UNION
2004,5-0000006694,MEMBERS 1ST FCU
2004,5-0000006775,Y 12 Federal Credit Union
2004,5-0000006885,PEOPLE FIRST FCU
2004,5-0000007182,SUMMIT FEDERAL CREDIT UNION
2004,5-0000007393,COLUMBUS METRO FEDERAL CU
2004,5-0000007448,1ST ADVANTAGE FEDERAL CREDIT U
2004,5-0000007531,HUGHES FEDERAL CREDIT UNION
2004,5-0000007544,REDSTONE FEDERAL CREDIT UNION
2004,5-0000007569,DORT FEDERAL CREDIT UNION
2004,5-0000007608,CBC FEDERAL CREDIT UNION
2004,5-0000007840,TRULIANT FEDERAL CREDIT UNION
2004,5-0000007916,NECHESHUNTSMAN FEDERAL CREDIT
2004,5-0000007960,WHITE SANDS FEDERAL CU
2004,5-0000008116,TEACHERS FEDERAL CREDIT UNION
2004,5-0000008585,GENCO FEDERAL CREDIT UNION
2004,5-0000008594,FINANCE CENTER FEDERAL CU
2004,5-0000008658,CAPITAL COMMUNICATIONS FCU
2004,5-0000009071,DIRECT FEDERAL CREDIT UNION
2004,5-0000009229,Neighbors Federal Credit Union
2004,5-0000009260,L&N FEDERAL CREDIT UNION
2004,5-0000009331,ROBINS FEDERAL CREDIT UNION
2004,5-0000009915,MCCOY FEDERAL CREDIT UNION
2004,5-0000009976,MACDILL FEDERAL CREDIT UNION
2004,5-0000009986,Heritage Trust Federal Credit
2004,5-0000009988,SAFE Federal Credit Union
2004,5-0000010391,MAX FEDERAL CREDIT UNION
2004,5-0000010465,UNIVERSITY OF HAWAII FCU
2004,5-0000010709,UTAH COMMUNITY CREDIT UNION
2004,5-0000010754,TYNDALL FEDERAL CREDIT UNION
2004,5-0000010920,ARKANSAS FEDERAL CREDIT UNION
2004,5-0000011065,SECURITY SERVICE FCU
2004,5-0000011263,SHREVEPORT FEDERAL CREDIT UNIO
2004,5-0000011316,SANDIA AREA FEDERAL CREDIT UNI
2004,5-0000011554,FAMILY TRUST FEDERAL CU
2004,5-0000011570,Ent Federal Credit Union
2004,5-0000012199,KIRTLAND FEDERAL CREDIT UNION
2004,5-0000013242,CHARTWAY FEDERAL CU
2004,5-0000013605,ABNB FEDERAL CREDIT UNION
2004,5-0000013697,VISTA FEDERAL CREDIT UNION
2004,5-0000013772,VIRGINIA BEACH SCHOOLS FCU
2004,5-0000014135,DIAMOND VALLEY FEDERAL CU
2004,5-0000014384,MISSION FEDERAL CREDIT UNION
2004,5-0000014388,HARTFORD FEDERAL CREDIT UNION
2004,5-0000014568,LA CAPITOL FCU
2004,5-0000014692,ASI FEDERAL CREDIT UNION
2004,5-0000015095,PINNACLE FEDERAL CREDIT UNION
2004,5-0000015766,MID-HUDSON VALLEY FEDERAL C.U.
2004,5-0000016626,HERITAGE FEDERAL CREDIT UNION
2004,5-0000016657,LANCO FEDERAL CREDIT UNION
2004,5-0000016993,PEOPLES FEDERAL CREDIT UNION
2004,5-0000017117,R.I.A. FEDERAL CREDIT UNION
2004,5-0000017429,VISIONS FEDERAL CREDIT UNION
2004,5-0000017587,USAlliance Federal Credit Unio
2004,5-0000017914,SUFFOLK FEDERAL CREDIT UNION
2004,5-0000018297,COASTAL FEDERAL CREDIT UNION
2004,5-0000019228,CROSS VALLEY FEDERAL CREDIT UN
2004,5-0000019401,TEG FEDERAL CREDIT UNION
2004,5-0000019448,UT FEDERAL CREDIT UNION
2004,5-0000020041,AMERICHOICE FCU
2004,5-0000020042,FRANKLIN MINT FEDERAL CU
2004,5-0000020068,XEROX FEDERAL CREDIT UNION
2004,5-0000020394,BEACH MUNICIPAL FCU
2004,5-0000020623,JOHNS HOPKINS FCU
2004,5-0000023283,ALTERNATIVES FEDERAL CREDIT UN
2004,5-0000023521,DIGITAL FEDERAL CREDIT UNION
2004,5-0000024034,NOTRE DAME FEDERAL CU
2004,5-0000024063,FOUNDERS FEDERAL CREDIT UNION
2004,5-0000024165,U.K. FEDERAL CREDIT UNION
2004,5-0000024181,ADVANTAGE FEDERAL CREDIT UNION
2004,5-0000024202,TELCOE FEDERAL CREDIT UNION
2004,5-0000024239,SOMERSET FEDERAL CREDIT UNION
2004,5-0000024312,NORTHCOUNTRY FCU
2004,5-0000024351,WINGS FINANCIAL FEDERAL CREDIT
2004,5-0000024360,HIWAY FEDERAL CREDIT UNION
2004,5-0000024382,SACU
2004,5-0000024419,DENVER COMMUNITY FEDERAL C. U.
2004,5-0000024438,ALLEGACY FEDERAL CREDIT UNION
2004,5-0000024524,Tinker Federal Credit Union
2004,5-0000024557,WEBSTER FIRST FEDERAL C U
2004,5-0000024560,Greylock Federal Credit Union
2004,5-0000024563,ESL FEDERAL CREDIT UNION
2004,5-0000024673,FIRST FEDERAL CREDIT UNION
2004,5-0000024688,CYPRUS FEDERAL CREDIT UNION
2004,5-0000024692,MOUNTAIN AMERICA CREDIT UNION
2004,5-0000024693,GOLDENWEST CREDIT UNION
2004,5-0000024694,AMERICA FIRST CREDIT UNION
2004,5-0000024702,GULF WINDS FCU
2004,5-0000024708,DESERET FIRST CREDIT UNION
2004,5-0000060002,MEMBERS CREDIT UNION
2004,5-0000060042,WASHINGTON STATE EFCU
2004,5-0000060058,GOVERNMENT EMPLOYEES CU
2004,5-0000060060,TEACHERS CREDIT UNION
2004,5-0000060062,CREDIT UNION OF AMERICA
2004,5-0000060087,ACHIEVA CU
2004,5-0000060094,SUNSHINE STATE CREDIT UNION
2004,5-0000060148,ANOKA HENNEPIN CREDIT UNION
2004,5-0000060153,MUNICIPAL CREDIT UNION
2004,5-0000060154,CHARLOTTE METRO CREDIT UNION
2004,5-0000060238,GREAT LAKES CREDIT UNION
2004,5-0000060249,STATE EMPLOYEES CREDIT UNION
2004,5-0000060275,Freedom Credit Union
2004,5-0000060276,NORTHWEST COMMUNITY CREDIT UNI
2004,5-0000060337,IH MISSISSIPPI VALLEY CREDIT U
2004,5-0000060380,WEOKIE CREDIT UNION
2004,5-0000060400,ST. LOUIS COMMUNITY CU
2004,5-0000060463,FINANCIAL CENTER CREDIT UNION
2004,5-0000060484,ASSOCIATED CREDIT UNION
2004,5-0000060543,COMMUNITY TRUST CREDIT UNION
2004,5-0000060553,TULSA TEACHERS CREDIT UNION
2004,5-0000060575,TULSA FEDERAL EMPLOYEES CU
2004,5-0000060585,PATELCO CREDIT UNION
2004,5-0000060605,FAMILY SECURITY CREDIT UNION
2004,5-0000060608,ASSOCIATED CREDIT UNION/TEXAS
2004,5-0000060675,COMMONWEALTH CREDIT UNION
2004,5-0000060683,PUBLIC SERVICE CU
2004,5-0000060700,ARROWHEAD CREDIT UNION
2004,5-0000060728,THE FAMILY CREDIT UNION
2004,5-0000060784,California Credit Union
2004,5-0000060793,REDWOOD CREDIT UNION
2004,5-0000060799,NEW HORIZONS CREDIT UNION
2004,5-0000060801,USE CREDIT UNION
2004,5-0000060884,CAPITAL CREDIT UNION
2004,5-0000060930,VALLEY CREDIT UNION
2004,5-0000060952,MEMBERS FIRST CREDIT UNION
2004,5-0000060954,"CHACO CREDIT UNION, INC."
2004,5-0000061003,SAN DIEGO METROPOLITAN CREDIT
2004,5-0000061004,SAN DIEGO COUNTY CREDIT UNION
2004,5-0000061034,VALLEY CREDIT UNION
2004,5-0000061077,SEVEN SEVENTEEN CREDIT UNION
2004,5-0000061093,DEERE HARVESTER CREDIT UNION
2004,5-0000061170,FIRST FLORIDA CREDIT UNION
2004,5-0000061219,KALSEE CREDIT UNION
2004,5-0000061315,ARIZONA STATE SAVINGS & CU
2004,5-0000061330,NWPRT NEWS SHPBLDG EMPL CU
2004,5-0000061437,Commonwealth Credit Union
2004,5-0000061446,DUPAGE CREDIT UNION
2004,5-0000061447,NUMARK CREDIT UNION
2004,5-0000061605,FLORIDA TELCO CREDIT UNION
2004,5-0000061623,KEMBA FINANCIAL CREDIT UNION
2004,5-0000061650,THE GOLDEN 1 CREDIT UNION
2004,5-0000061716,NORTHWEST COMMUNITY CU
2004,5-0000061741,COMMONWEALTH CENTRAL CREDIT UN
2004,5-0000061810,"KEMBA CREDIT UNION, INC"
2004,5-0000061922,CREDIT UNION ONE
2004,5-0000062005,Melrose Credit Union
2004,5-0000062047,DETROIT EDISON CREDIT UNION
2004,5-0000062076,MEMBERS FIRST CREDIT UNION
2004,5-0000062123,RIVER VALLEY CREDIT UNION
2004,5-0000062141,TEAM ONE CREDIT UNION
2004,5-0000062172,CONSUMERS CREDIT UNION
2004,5-0000062322,OKLAHOMA CENTRAL CREDIT UNION
2004,5-0000062509,FIRSTMARK CREDIT UNION
2004,5-0000062514,LAKE MICHIGAN CREDIT UNION
2004,5-0000062562,CREDIT UNION ONE
2004,5-0000062604,BOEING EMPLOYEES' CREDIT UNION
2004,5-0000062663,LANDMARK CREDIT UNION
2004,5-0000062745,PORTLAND TEACHERS CREDIT UNIO
2004,5-0000062799,ALTURA CREDIT UNION
2004,5-0000062811,MERIDIAN CREDIT UNION
2004,5-0000062829,THREE TEN COMM CREDIT UNION
2004,5-0000062848,"TELHIO CREDIT UNION, INC."
2004,5-0000062867,CENTRAL CREDIT UNION
2004,5-0000062881,AZ CENTRAL CREDIT UNION
2004,5-0000062965,FINANCIAL PLUS CREDIT UNION
2004,5-0000062969,COLLINS COMMUNITY CREDIT UNION
2004,5-0000063020,SUMMIT CREDIT UNION
2004,5-0000063057,LISTERHILL CREDIT UNION
2004,5-0000063133,University Credit Union
2004,5-0000063194,Idaho Central Credit Union
2004,5-0000063196,"SELCO MORTGAGE COMPANY, LLC"
2004,5-0000063307,"NEW HORIZONS CREDIT UNION, INC"
2004,5-0000063440,UNITUS COMMUNITY CREDIT UNION
2004,5-0000063447,COMMUNITY CREDIT UNION
2004,5-0000063545,TELCO COMMUNITY CREDIT UNION
2004,5-0000063602,LINN AREA CREDIT UNION
2004,5-0000063755,HAWAII CENTRAL CREDIT UNION
2004,5-0000063789,ALLIANCE CREDIT UNION
2004,5-0000063819,STATE CENTER CU
2004,5-0000063829,ST. MARY'S BANK
2004,5-0000064001,EXCELSIOR CREDIT UNION
2004,5-0000064049,DUPACO COMMUNITY CREDIT UNION
2004,5-0000064084,MAZUMA CREDIT UNION
2004,5-0000064131,PA STATE EMPLOYEES CU
2004,5-0000064171,UNIVERSITY CREDIT UNION
2004,5-0000064203,GREATER IOWA CREDIT UNION
2004,5-0000064342,CREDIT UNION OF DENVER
2004,5-0000064418,JOHN DEERE COMMUNITY CREDIT UN
2004,5-0000064471,Du Trac Community CU
2004,5-0000064482,UNCLE CREDIT UNION
2004,5-0000064588,COLORADO STATE EMPLOYEES CU
2004,5-0000064778,Public Service Credit Union
2004,5-0000064880,COMMUNITY CHOICE CREDIT UNION
2004,5-0000064970,UNIVERSAL 1 CREDIT UNION
2004,5-0000065078,COMMUNITY CHOICE CREDIT UNION
2004,5-0000065491,MEMBERS FIRST CREDIT UNION
2004,5-0000065513,STATE EMPLOYEES CREDIT UNION
2004,5-0000065550,SOUTH DIVISION CU
2004,5-0000065746,DEXTER CREDIT UNION
2004,5-0000065856,OREGON COMMUNITY CREDIT UNION
2004,5-0000065861,THE PEOPLE'S CREDIT UNION
2004,5-0000066157,CREDIT UNION 1
2004,5-0000066158,TRUMARK FINANCIAL CREDIT UNION
2004,5-0000066310,STATE EMPLOYEES CREDIT UNION
2004,5-0000066328,WRIGHT-PATTCREDITUNION INC
2004,5-0000066330,SECU
2004,5-0000066331,SOUND CREDIT UNION
2004,5-0000066343,PROVIDENT CREDIT UNION
2004,5-0000066357,DELTA EMPLOYEES CU
2004,5-0000066364,METROPOLITAN CREDIT UNION
2004,5-0000066370,SCOTT CREDIT UNION
2004,5-0000066372,USE CREDIT UNION
2004,5-0000066399,HARBORSTONE CREDIT UNION
2004,5-0000066448,EDUCATORS CREDIT UNION
2004,5-0000066492,UNIVERSITY OF WISCONSIN CU
2004,5-0000066583,SOUTHERN SELECT COMM CU
2004,5-0000066584,CALIFORNIA COAST CREDIT UNION
2004,5-0000066585,POINT BREEZE CREDIT UNION
2004,5-0000066594,GREENWOOD CREDIT UNION
2004,5-0000066595,COVENTRY CREDIT UNION
2004,5-0000066638,GUARDIAN CREDIT UNION
2004,5-0000066642,Community First Credit Union
2004,5-0000066674,PIONEER CREDIT UNION
2004,5-0000066698,COASTWAY CREDIT UNION
2004,5-0000066699,LEOMINSTER CREDIT UNION
2004,5-0000066703,WESCOM CREDIT UNION
2004,5-0000066731,FOX COMMUNITIES CREDIT UNION
2004,5-0000066736,STATE EMPLOYEES CREDIT UNION
2004,5-0000066751,LANDMARK CREDIT UNION
2004,5-0000066818,FIRST COMMUNITY CREDIT UNION
2004,5-0000066824,Freedom Credit Union
2004,5-0000066831,SUMMIT CREDIT UNION
2004,5-0000066834,ROYAL CREDIT UNION
2004,5-0000066835,DAY AIR CREDIT UNION
2004,5-0000066836,"Virginia Credit Union, Inc"
2004,5-0000066840,CODE CREDIT UNION
2004,5-0000066841,NUMERICA CREDIT UNION
2004,5-0000066850,HORIZON CREDIT UNION
2004,5-0000066865,CAPITAL CREDIT UNION
2004,5-0000066880,ENTERPRISE CU
2004,5-0000066882,Hawthorne Credit Union
2004,5-0000067041,UTAH CENTRAL CREDIT UNION
2004,5-0000067204,STATE CENTRAL CREDIT UNION
2004,5-0000067214,FIRST COMMUNITY CREDIT UNION
2004,5-0000067253,COMMUNITY CREDIT UNION
2004,5-0000067264,HORIZON CREDIT UNION
2004,5-0000067269,RHODE ISLAND CREDIT UNION
2004,5-0000067278,PAWTUCKET CREDIT UNION
2004,5-0000067297,SPACE COAST CREDIT UNION
2004,5-0000067329,ENVISION CREDIT UNION
2004,5-0000067348,UNIVERSITY CREDIT UNION
2004,5-0000067560,HARBORONE CREDIT UNION
2004,5-0000067611,EDUCATORS CREDIT UNION
2004,5-0000067619,FIRST COMMUNITY CREDIT UNION
2004,5-0000067664,COMMUNITYAMERICA CREDIT UNION
2004,5-0000067668,FLORIDA CENTRAL CREDIT UNION
2004,5-0000067669,CITY CREDIT UNION
2004,5-0000067804,Vantage Credit Union
2004,5-0000067889,UNIVERSITY CREDIT UNION
2004,5-0000067895,COMMUNITY FIRST CREDIT UNION
2004,5-0000067925,COMMUNITY CREDIT UNION
2004,5-0000067928,EECU
2004,5-0000067972,EDUCATORS CREDIT UNION
2004,5-0000067982,OLD HICKORY CREDIT UNION
2004,5-0000068048,CRESCENT CREDIT UNION
2004,5-0000068053,SIERRA CENTRAL CREDIT UNION
2004,5-0000068084,FIRST SOUTH CREDIT UNION
2004,5-0000068085,KNOXVILLE TVA EMPLOYEES CREDIT
2004,5-0000068095,EASTMAN CREDIT UNION
2004,5-0000068186,COLUMBIA CREDIT UNION
2004,5-0000068203,Spokane Teachers Credit Union
2004,5-0000068223,QUALSTAR CREDIT UNION
2004,5-0000068237,GLOBAL CREDIT UNION
2004,5-0000068251,UNITED HERITAGE CREDIT UNION
2004,5-0000068256,BELCO COMMUNITY CREDIT UNION
2004,5-0000068259,INDIANA MEMBERS CREDIT UNION
2004,5-0000068287,Centra Credit Union
2004,5-0000068298,TAPCO CREDIT UNION
2004,5-0000068301,Florida Commerce Credit Union
2004,5-0000068344,COMMUNITY FIRST CREDIT UNION
2004,5-0000068359,VELOCITY CREDIT UNION
2004,5-0000068366,SAFE CREDIT UNION
2004,5-0000068373,FIRST ENTERTAINMENT CU
2004,5-0000068375,SERVICE CREDIT UNION
2004,5-0000068377,POINT LOMA CREDIT UNION
2004,5-0000068383,TECHNOLOGY CREDIT UNION
2004,5-0000068398,SCHOOLS FINANCIAL CREDIT UNION
2004,5-0000068409,CABRILLO CREDIT UNION
2004,5-0000068413,PACIFIC SERVICE CREDIT UNION
2004,5-0000068415,SOUTHLAND CREDIT UNION
2004,5-0000068417,FAIRWINDS CREDIT UNION
2004,5-0000068421,CREDIT UNION WEST
2004,5-0000068425,ILLIANA FNCL CU
2004,5-0000068428,PREMIER AMERICA CREDIT UNION
2004,5-0000068429,TRAVIS CREDIT UNION
2004,5-0000068433,AMERICU CREDIT UNION
2004,5-0000068437,BELLCO CREDIT UNION
2004,5-0000068439,RESOURCE ONE CREDIT UNION
2004,5-0000068444,FIRST CREDIT UNION
2004,5-0000068452,NORTH ISLAND CREDIT UNIION
2004,5-0000068458,VENTURA COUNTY CREDIT UNION
2004,5-0000068460,LBS FINANCIAL CREDIT UNION
2004,5-0000068475,RIVER VALLEY CREDIT UNION
2004,5-0000068476,TROPICAL FINANCIAL CREDIT UNIO
2004,5-0000068479,MUTUAL SECURITY CREDIT UNION
2004,5-0000068483,MATADORS COMMUNITY CU
2004,5-0000068490,VYSTAR CREDIT UNION
2004,5-0000068493,WATER AND POWER COMMUNITY CRED
2004,5-0000068494,PACIFIC MARINE CU
2004,5-0000068509,SAFEAMERICA CREDIT UNION
2004,5-0000068511,CONNEX CREDIT UNION
2004,5-0000068517,VERITY CREDIT UNION
2004,5-0000095053,LOS ANGELES FIREMENS CR UNION
2004,5-0000097056,ALABAMA TELCO CREDIT UNION
2004,7-01-0464609,"RESIDENTIAL MORTGAGE SERVICES,"
2004,7-03-0359234,HOMEBOUND MORTGAGE
2004,7-0351887380,HOMELAND MORTGAGE COMPANY
2004,7-04-3560476,GREENPARK MORTGAGE CORPORATION
2004,7-0458600405,WMC MORTGAGE CORP.
2004,7-0471809999,GUILD MORTGAGE COMPANY
2004,7-05-0402708,ADVANCED FINANCIAL SERVICES IN
2004,7-0623009990,THE MCCUE MORTGAGE COMPANY
2004,7-0627009996,MERRILL LYNCH CREDIT CORP.
2004,7-0955809996,SUNSHINE MORTGAGE CORPORATION
2004,7-1017200002,MORTGAGE CONCEPTS
2004,7-1057300006,"BENCHMARK LENDING GROUP, INC."
2004,7-1059700002,FIRST CONSOLIDATED MORTGAGE
2004,7-1064300005,SECURITY MORTGAGE SERVICES
2004,7-1080400007,"OPTIMUM MORTGAGE SERVICES, INC"
2004,7-1093000000,FIRST FINANCIAL EQUITIES INC.
2004,7-1098000002,"MORTGAGE NOW, INC."
2004,7-1152600000,"ONE SOURCE MORTGAGE, L.L.C."
2004,7-1154700004,THE FUNDING SOURCE LLC
2004,7-1172100002,"CSMC INC., DBA CENTRAL STATES"
2004,7-1194900009,HAMILTON MORTGAGE COMPANY
2004,7-1261700007,PRIMARY RESIDENTIAL MORTGAGE
2004,7-1277600002,Columbia Mortgage L.L.C.
2004,7-13-6131491,THE CIT GROUP/SALES FINANCING
2004,7-1300600004,FIRST CONTINENTAL MORTGAGE LTD
2004,7-1345700002,BRIDGE CAPITAL CORPORATION
2004,7-1363600002,STOCKTON TURNER LLC
2004,7-1370600001,ALL FUND MORTGAGE
2004,7-1375809998,CUNA MUTUAL MORTGAGE CORPORATI
2004,7-1392000005,METROCITIES MORTGAGE
2004,7-1405200006,SLM FINANCIAL CORP
2004,7-1437800009,"E-LOAN, INC"
2004,7-1438500002,FRANKLIN MORTGAGE FUNDING
2004,7-1452800003,PROGRESSIVE LENDING LLC
2004,7-1463600006,"MORTGAGEIT, INC"
2004,7-1464300000,"BRISTOL FINANCIAL GROUP, INC."
2004,7-1474600000,OPTEUM FINANCIAL SERVICES LLC
2004,7-1483300003,"FINANCE AMERICA, LLC"
2004,7-1506400008,FIRST CAPITAL MORTGAGE CORP
2004,7-1512400000,NOVASTAR MORTGAGE INC
2004,7-1522600000,WR STARKEY MORTGAGE LLP
2004,7-1544500009,"RANDALL MORTGAGE SERVICES, INC"
2004,7-1549600001,CONCORDE ACCEPTANCE CORPORATIO
2004,7-1557900001,"PEOPLE'S CHOICE HOME LOAN, INC"
2004,7-1565900005,HOMEBANC MORTGAGE CORPORATION
2004,7-1586600005,"LOANSNAP.COM, INC."
2004,7-1594200007,NORTHPOINT MORTGAGE
2004,7-1596800005,"FIRST CHOICE FUNDING, INC."
2004,7-1614900001,BENCHMARK MORTGAGE
2004,7-1667100004,"EQUITY MORTGAGE GROUP, INC."
2004,7-1679800001,WESTSTAR MORTGAGE INC
2004,7-1685500001,INVESTORS TRUST MORTGAGE & INV
2004,7-1707500002,NOVASTAR HOME MORTGAGE INC
2004,7-1710100002,"PLAZA HOME MORTGAGE, INC."
2004,7-1715809993,STANDARD MORTGAGE CORPORATION
2004,7-1724200007,"CLARITY MORTGAGE GROUP, INC."
2004,7-1725800009,"HOMEFIELD FINANCIAL, INC."
2004,7-1734500008,"AMERICAN RESIDENTIAL MORT, LP"
2004,7-1750500009,PACIFIC REPUBLIC MORTGAGE CORP
2004,7-1750800001,CSFB FINANCIAL CORPORATION
2004,7-1830200003,OAK STREET MORTGAGE
2004,7-1843200000,"BERGIN FINANCIAL, INC"
2004,7-1855800007,ASPIRE FINANCIAL INC.
2004,7-1856900004,"HOME LOAN CENTER, INC."
2004,7-1891200009,"WILMINGTON FINANCE, INC"
2004,7-1917700009,ARGENT MORTGAGE COMPANY
2004,7-1956000003,AMSTAR MORTGAGE CORPORATION
2004,7-1958100003,AEGIS LENDING CORPORATION
2004,7-1958200004,AEGIS FUNDING CORPORATION
2004,7-2010300006,MAVERICK RESIDENTIAL MORTGAGE
2004,7-2033000009,"BEDFORD HOME LOANS, INC."
2004,7-2149009991,"UNIVERSAL AMERICAN MTG CO.,LLC"
2004,7-2179909994,TOWNE MORTGAGE
2004,7-22-3191019,THE CIT GROUP/CONSUMER FINANCE
2004,7-2294709990,GREEN TREE SERVICING
2004,7-2465409997,GERSHMAN INVESTMENT CORPORATIO
2004,7-2467100004,JAMES B. NUTTER & CO.
2004,7-2483809994,PARAMOUNT BOND & MORT CO INC
2004,7-25-1629231,KEYSTONE FINANCIAL SERVICES
2004,7-27-0011311,"PREMIUM CAPITAL FUNDING, LLC"
2004,7-3027509990,CENDANT MORTGAGE
2004,7-33-0443423,MORTGAGE PARTNERS
2004,7-33-0964640,NATIONAL MORTGAGE NETWORK
2004,7-3435709992,NOTHNAGLE HOME SECURITIES CORP
2004,7-3444109999,SYRACUSE SECURITIES INC.
2004,7-36-1239445,HFC
2004,7-36-2677063,MORGAN STANLEY
2004,7-36-3440533,UNITED FINANCIAL MORTGAGE CORP
2004,7-38-3201104,"THE MORTGAGE STORE, INC"
2004,7-3813209993,SCHMIDT MORTGAGE COMPANY
2004,7-3919409997,AEGIS WHOLESALE CORPORATION
2004,7-3932909993,HARRY MORTGAGE CO.
2004,7-41-1956286,"AGSTAR FINANCIAL SERVICES, ACA"
2004,7-42-1449557,NEXT HOME MORTAGE
2004,7-4725909994,MIDLAND MORTGAGE CORPORATION
2004,7-4856500006,VANDERBILT MORTGAGE
2004,7-51-0003820,BENEFICIAL
2004,7-51-0113718,DECISION ONE MORTGAGE
2004,7-5135809997,"CTX MORTGAGE COMPANY, LLC"
2004,7-5183509992,Rocky Mountain Mortgage Compan
2004,7-52-2091594,AMERICAN INTERNET MORTGAGE
2004,7-54-1862878,CAPITAL CENTER LLC
2004,7-5548809999,"Sound Mortgage, Inc."
2004,7-5785509997,GATEWAY MORTGAGE CORPORATION
2004,7-58-2350121,SCHMIDT MORTGAGE CORP
2004,7-58-2598326,"AMERICAN FREEDOM MORTGAGE, INC"
2004,7-5807009993,"WALLICK AND VOLK, INC."
2004,7-6444009997,ComUnity Lending Incorporated
2004,7-6459809997,"THE MORTGAGE GROUP, INC"
2004,7-6473909996,FIRST NATIONAL MORTGAGE CO.
2004,7-6478809997,"SCME MORTGAGE BANKERS, INC."
2004,7-66-0559119,THE MORTGAGE HOUSE
2004,7-68-0277777,"DIABLO FUNDING GROUP, INC"
2004,7-7007900004,CASTLE MORTGAGE CORPORATION
2004,7-7049700008,COMMONFUND MORTGAGE CORP
2004,7-7056000000,SIERRA PACIFIC MORTGAGE
2004,7-7062300004,BUDGET FINANCE COMPANY
2004,7-7069000008,DELTA FUNDING CORPORATION
2004,7-7071400009,NATIONWIDE ADVANTAGE MORTGAGE
2004,7-7086400004,"AMERICAN BENEFIT MORTGAGE, INC"
2004,7-7087500006,"EAGLE HOME MORTGAGE, INC."
2004,7-71-0862419,AMERICAN RESIDENTIAL MORTGAGE
2004,7-7107500004,CHERRY CREEK MORTGAGE COMPANY
2004,7-7143200009,GOLDEN EMPIRE MORTGAGE
2004,7-7152500000,PLATINUM CAPITAL GROUP
2004,7-7165700002,MAJESTIC MORTGAGE CORPORATION
2004,7-7177000002,MERITAGE MORTGAGE CORP.
2004,7-7181200009,"BEST MORTGAGE, INC."
2004,7-7184500000,SHORE MORTGAGE
2004,7-7185000002,FREEDOM MORTGAGE CORPORATION
2004,7-7185300006,"ACCREDITED HOME LENDERS, INC."
2004,7-7187200007,"FIRST MORTGAGE COMPANY, INC"
